Method,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,RD
X-DER (mem=5000),0.6567887873205593,0.6762878957309298,0.45938383173088915,0.46213218224831093,0.692188252931413,0.6644144144144144,0.7878989116399189,0.7727747010193434,0.028128983452916145
