dataset,split,protocol,seed,train_seed,support_query_seed,support_frac,method,method_label,method_family,is_oracle,drift_space,selected_hparams,selection_source,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,TMD
a0910,user,a224e306d0064143,42,42,7,0.5,G-NCDM(Anchor),Base,anchor,False,gncdm_concept,{},fixed_or_not_applicable,0.6606086557630038,,0.45638542004018745,,0.6935803394549446,,0.7864791254710294,,
a0910,user,a224e306d0064143,42,42,7,0.5,EWC,EWC (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.713633679177253,0.6752330788072067,0.49425692495316875,0.5152472702751647,0.6915457514590138,0.655642484589853,0.7727147196906932,0.7338037203335471,0.08625054359436035
a0910,user,a224e306d0064143,42,42,7,0.5,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.685037216888006,0.6722779770901697,0.5022845305997209,0.5110094710545955,0.6714675804465385,0.6538643907064959,0.7575278590057694,0.7316669729829075,0.11576426029205322
a0910,user,a224e306d0064143,42,42,7,0.5,C-LoRA,C-LoRA (lambda=10.0),continual_learning_baseline,False,embedding,"{""lambda"": 10.0}",fixed_from_existing_result,0.6864837975242011,0.6939199834963414,0.4640620086134053,0.46926856261624217,0.6873159500990523,0.6772166903745851,0.778620166793025,0.7624531100061066,0.1460016518831253
a0910,user,a224e306d0064143,42,42,7,0.5,X-DER,X-DER (mem=5000),gncdm_baseline,False,gncdm_concept,"{""mem_size"": 5000}",fixed_from_user_specification,0.6567887873205593,0.6762878957309298,0.45938383173088915,0.46213218224831093,0.692188252931413,0.6644144144144144,0.7878989116399189,0.7727747010193434,0.028128983452916145
a0910,user,a224e306d0064143,42,42,7,0.5,Full-Replay,Full Replay Oracle,oracle,True,gncdm_concept,{},fixed_or_not_applicable,0.6545586616767253,0.6932333790606083,0.4526618684874799,0.4580301184731762,0.7030036943834663,0.6729492650545282,0.8021119474867111,0.7826018438263336,0.027522534132003784
a0910,user,a224e306d0064143,42,42,7,0.5,C-LoRA-GNCDM,C-LoRA-GNCDM (lambda=10),gncdm_baseline,False,gncdm_concept,"{""lambda"": 10.0}",fixed_from_existing_result,0.6382788855621734,0.6836994870963289,0.4992572936993308,0.47962675080049144,0.6266531027466938,0.6343053579895686,0.7096156248698622,0.6926984759438191,0.0491117425262928
a0910,user,a224e306d0064143,42,42,7,0.5,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.6175679079884121,0.6479567083998348,0.5038264506443288,0.4888866412348883,0.5133632093299498,0.6338922155688623,0.5261553020345934,0.713146288824247,4.12156343460083
a0910,user,a224e306d0064143,42,42,7,0.5,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.6606086557630038,0.7071399001279555,0.45638542004018745,0.4528283985727458,0.6935803394549446,0.6781650071123755,0.7864791254710294,0.7793579845591223,0.0
a0910,user,a224e306d0064143,42,42,7,0.5,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.6606086557630038,0.7232880431973105,0.45638542004018745,0.4468762266403503,0.6935803394549446,0.6981981981981982,0.7864791254710294,0.7820205479452055,0.0
