dataset,split,protocol,seed,train_seed,support_query_seed,support_frac,method,method_label,method_family,is_oracle,drift_space,selected_hparams,selection_source,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,TMD
a0910,user,a224e306d0064143,21,21,7,0.5,G-NCDM(Anchor),Base,anchor,False,gncdm_concept,{},fixed_or_not_applicable,0.6602688310491337,,0.45030715795638526,,0.7078224554264604,,0.8013830755232029,,
a0910,user,a224e306d0064143,21,21,7,0.5,EWC,EWC (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.7053022544529927,0.6744577164187038,0.4961886024239036,0.5104818128938963,0.6818011457942924,0.6541014698909435,0.7642321577339628,0.7302643741911629,0.08475438505411148
a0910,user,a224e306d0064143,21,21,7,0.5,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.6882566481238208,0.6666184181337578,0.49926239779359616,0.5112555723396354,0.6733950848637361,0.6509009009009009,0.759083728278041,0.7264282396655829,0.11508035659790039
a0910,user,a224e306d0064143,21,21,7,0.5,C-LoRA,C-LoRA (lambda=10.0),continual_learning_baseline,False,embedding,"{""lambda"": 10.0}",fixed_from_existing_result,0.6876057036491154,0.6780372678198066,0.463959873085927,0.47831877220607044,0.6868876157841195,0.6698672356567094,0.7779465370595383,0.753080946892455,0.1390027552843094
a0910,user,a224e306d0064143,21,21,7,0.5,X-DER,X-DER (mem=5000),gncdm_baseline,False,gncdm_concept,"{""mem_size"": 5000}",fixed_from_user_specification,0.6649895102317929,0.6772106035764497,0.44882232115452353,0.465005525962318,0.7096964180542914,0.6695116168800379,0.8108428691041027,0.7717747216764899,0.03283415734767914
a0910,user,a224e306d0064143,21,21,7,0.5,Full-Replay,Full Replay Oracle,oracle,True,gncdm_concept,{},fixed_or_not_applicable,0.666065385584523,0.6954592809892376,0.45411563333632726,0.4570251405989708,0.694329924506077,0.6824324324324325,0.7866193234909363,0.7821419858502073,0.03289294242858887
a0910,user,a224e306d0064143,21,21,7,0.5,C-LoRA-GNCDM,C-LoRA-GNCDM (lambda=10),gncdm_baseline,False,gncdm_concept,"{""lambda"": 10.0}",fixed_from_existing_result,0.6408637619680337,0.6577717654543287,0.5116708644876946,0.4767741400887518,0.6271349788509932,0.6481744902797535,0.7086436281482721,0.7233407904548844,0.04063993692398071
a0910,user,a224e306d0064143,21,21,7,0.5,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.6175679079884121,0.6479567083998348,0.5038264506443288,0.4888866412348883,0.5133632093299498,0.6338922155688623,0.5261553020345934,0.713146288824247,4.12156343460083
a0910,user,a224e306d0064143,21,21,7,0.5,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.6602688310491337,0.7086306165479288,0.45030715795638526,0.453708317376561,0.7078224554264604,0.6939307728781413,0.8013830755232029,0.7814827352742044,0.0
a0910,user,a224e306d0064143,21,21,7,0.5,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.6602688310491337,0.7227182207682362,0.45030715795638526,0.4464896835702782,0.7078224554264604,0.7030583214793741,0.8013830755232029,0.788554064320081,0.0
