dataset,split,protocol,seed,train_seed,support_query_seed,support_frac,method,method_label,method_family,is_oracle,drift_space,selected_hparams,selection_source,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,TMD
a0910,random,9966d06373a45c5e,13,13,,,G-NCDM(Anchor),Base,anchor,False,gncdm_concept,{},fixed_or_not_applicable,0.758452152284795,,0.42603348206756997,,0.7366771159874608,,0.8148743042844869,,
a0910,random,9966d06373a45c5e,13,13,,,EWC,EWC (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.688389278175465,0.6597780695232653,0.5203471909738857,0.5345299999583698,0.672652887731789,0.6433238298883345,0.7602723735408561,0.7265109076831989,0.0899006649851799
a0910,random,9966d06373a45c5e,13,13,,,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.7188941907151691,0.6797973143894126,0.4459927659069683,0.4640379723440425,0.7009457520854365,0.6714183891660727,0.7829138945135474,0.7622690159003008,0.024496188387274742
a0910,random,9966d06373a45c5e,13,13,,,C-LoRA,C-LoRA (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.6964727186012244,0.6655436781505883,0.5202942345149584,0.5367899383166899,0.6788162159290154,0.6493228795438346,0.7619516421201858,0.7267172745787817,0.13199035823345184
a0910,random,9966d06373a45c5e,13,13,,,X-DER,X-DER (mem=5000),gncdm_baseline,False,gncdm_concept,"{""mem_size"": 5000}",fixed_from_existing_result,0.7501436114511575,0.7027930555200974,0.42698642611865467,0.4501364212286957,0.7324531108867754,0.6962461392254692,0.8171933709680347,0.7844922039612305,0.061091795563697815
a0910,random,9966d06373a45c5e,13,13,,,Full-Replay,Full Replay Oracle,oracle,True,gncdm_concept,{},fixed_or_not_applicable,0.7621818285292191,0.7652811728292717,0.42644988463653094,0.4306577791982016,0.7368896445459858,0.7303991446899502,0.8163613439145591,0.803225386916374,0.06909976899623871
a0910,random,9966d06373a45c5e,13,13,,,C-LoRA-GNCDM,C-LoRA-GNCDM (lambda=10),gncdm_baseline,False,gncdm_concept,"{""lambda"": 10.0}",fixed_from_existing_result,0.7406069848892397,0.7434539353999435,0.44660035003986015,0.44121154544674535,0.7099782158227512,0.7232121644095985,0.7882619911169728,0.7914428929466524,0.09085869789123535
a0910,random,9966d06373a45c5e,13,13,,,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.6028792068283719,0.6675220103733986,0.4915865469056293,0.4728266685014651,0.543976824655991,0.65,0.5920380102224462,0.7509739286784537,4.224229335784912
a0910,random,9966d06373a45c5e,13,13,,,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.758452152284795,0.7488164843752467,0.42603348206756997,0.4347132432730177,0.7366771159874608,0.7203017343787123,0.8148743042844869,0.7953943080599609,0.0
a0910,random,9966d06373a45c5e,13,13,,,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.758452152284795,0.73325608214085,0.42603348206756997,0.4397688642567222,0.7366771159874608,0.7236279401282965,0.8148743042844869,0.8018904074594456,0.0
