dataset,split,protocol,seed,train_seed,support_query_seed,support_frac,method,method_label,method_family,is_oracle,drift_space,selected_hparams,selection_source,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,TMD
a0910,random,9966d06373a45c5e,2,2,,,G-NCDM(Anchor),Base,anchor,False,gncdm_concept,{},fixed_or_not_applicable,0.759405785898435,,0.426084882888801,,0.7364380213591202,,0.8180601148012984,,
a0910,random,9966d06373a45c5e,2,2,,,EWC,EWC (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.7036526579362534,0.665834470742452,0.5241891587100393,0.5406370938364687,0.6726263216619733,0.6432644333570919,0.7517876206014462,0.7205211726384365,0.09005623310804367
a0910,random,9966d06373a45c5e,2,2,,,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.7082190596205818,0.6979136043551013,0.45578294527946084,0.46154981069303525,0.6876361511078051,0.6777144214777857,0.7698030463213125,0.7612846458424989,0.04707375913858414
a0910,random,9966d06373a45c5e,2,2,,,C-LoRA,C-LoRA (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.6993235640537131,0.6623352543457783,0.5221560533909007,0.5405652656405495,0.6761330428776366,0.641720123544785,0.7575233208027528,0.7189189189189189,0.13073943555355072
a0910,random,9966d06373a45c5e,2,2,,,X-DER,X-DER (mem=5000),gncdm_baseline,False,gncdm_concept,"{""mem_size"": 5000}",fixed_from_existing_result,0.7420920099147147,0.7143315670053748,0.431985008919766,0.44778381640493237,0.7261835184102864,0.6995723449750535,0.8111198665909216,0.7813418640843852,0.07319916039705276
a0910,random,9966d06373a45c5e,2,2,,,Full-Replay,Full Replay Oracle,oracle,True,gncdm_concept,{},fixed_or_not_applicable,0.7615817967125482,0.7660226588407608,0.4285714471433734,0.42954106870872694,0.7361457945911482,0.7337253504395344,0.8170026163540554,0.805332406965131,0.07331845909357071
a0910,random,9966d06373a45c5e,2,2,,,C-LoRA-GNCDM,C-LoRA-GNCDM (lambda=10),gncdm_baseline,False,gncdm_concept,"{""lambda"": 10.0}",fixed_from_existing_result,0.7444696046048601,0.745026734804954,0.4409540708491446,0.4405237670214559,0.7171776207427873,0.7163221667854597,0.7961161329860579,0.7843597616037565,0.11710033565759659
a0910,random,9966d06373a45c5e,2,2,,,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.6028792068283719,0.6675220103733986,0.4915865469056293,0.4728266685014651,0.543976824655991,0.65,0.5920380102224462,0.7509739286784537,4.224229335784912
a0910,random,9966d06373a45c5e,2,2,,,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.759405785898435,0.7505597444565487,0.426084882888801,0.4339630638342306,0.7364380213591202,0.7237467331907816,0.8180601148012984,0.7989104587314627,0.0
a0910,random,9966d06373a45c5e,2,2,,,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.759405785898435,0.7377733091374445,0.426084882888801,0.43971456267264225,0.7364380213591202,0.7191732002851033,0.8180601148012984,0.7928677823534566,0.0
