dataset,split,protocol,seed,train_seed,support_query_seed,support_frac,method,method_label,method_family,is_oracle,drift_space,selected_hparams,selection_source,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,TMD
a0910,random,9966d06373a45c5e,3,3,,,G-NCDM(Anchor),Base,anchor,False,gncdm_concept,{},fixed_or_not_applicable,0.7618131055610107,,0.4254196516725343,,0.7364911534987514,,0.8131628020870614,,
a0910,random,9966d06373a45c5e,3,3,,,EWC,EWC (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.7014044311506792,0.6647837505539153,0.5272376482347411,0.54115715358693,0.6678709951649753,0.6418389166072701,0.7435276740655643,0.7157001414427157,0.08957261592149734
a0910,random,9966d06373a45c5e,3,3,,,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.715445706679241,0.694202748450842,0.44901805718047877,0.46000957728870634,0.696801445194198,0.6827631266334047,0.7798205845471207,0.7685975477665612,0.03651287406682968
a0910,random,9966d06373a45c5e,3,3,,,C-LoRA,C-LoRA (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.6985706668449213,0.6634224151676782,0.5221626970088692,0.5393332756711575,0.6734233037564423,0.642967450700879,0.7538199659557424,0.7200670609602757,0.1309344321489334
a0910,random,9966d06373a45c5e,3,3,,,X-DER,X-DER (mem=5000),gncdm_baseline,False,gncdm_concept,"{""mem_size"": 5000}",fixed_from_existing_result,0.7488924313395986,0.7069733134773591,0.4281973629945325,0.4498392212731886,0.7311779395356252,0.6926229508196722,0.8142177832449006,0.7791198941482778,0.06023769453167915
a0910,random,9966d06373a45c5e,3,3,,,Full-Replay,Full Replay Oracle,oracle,True,gncdm_concept,{},fixed_or_not_applicable,0.7634960484354857,0.7628364305557274,0.4269006012503758,0.42966291679059276,0.736517719568567,0.7277263007840342,0.8139561057962859,0.7991059689718644,0.058844923973083496
a0910,random,9966d06373a45c5e,3,3,,,C-LoRA-GNCDM,C-LoRA-GNCDM (lambda=10),gncdm_baseline,False,gncdm_concept,"{""lambda"": 10.0}",fixed_from_existing_result,0.7251888987876909,0.72457819089438,0.44824125396942016,0.44713301762363294,0.7032304340895807,0.6974340698503207,0.7981570150871804,0.779728444175387,0.10248276591300964
a0910,random,9966d06373a45c5e,3,3,,,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.6028792068283719,0.6675220103733986,0.4915865469056293,0.4728266685014651,0.543976824655991,0.65,0.5920380102224462,0.7509739286784537,4.224229335784912
a0910,random,9966d06373a45c5e,3,3,,,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.7618131055610107,0.7512913878346547,0.4254196516725343,0.4336268391837496,0.7364911534987514,0.7235685435970539,0.8131628020870614,0.7967330538085255,0.0
a0910,random,9966d06373a45c5e,3,3,,,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.7618131055610107,0.751433991569487,0.4254196516725343,0.4335788485389108,0.7364911534987514,0.7233309574720836,0.8131628020870614,0.7986687413554634,0.0
