Method,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,TMD
X-DER (mem=5000),0.8121203730656273,0.8444648675127161,0.42079536335660783,0.39129396743659345,0.7269057884597744,0.7541701769165965,0.7303197753419693,0.6648288536641397,0.08035046607255936
