Method,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,RD
X-DER (mem=5000),0.6702001250781738,0.6699289446637093,0.4498052660623509,0.4632390863768574,0.7063232853241955,0.6623992413466098,0.8010446516014363,0.7652102225886233,0.022784046828746796
