dataset,split,protocol,seed,train_seed,support_query_seed,support_frac,method,method_label,method_family,is_oracle,drift_space,selected_hparams,selection_source,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,TMD
math1,random,2f297742f011b7e7,3,3,,,G-NCDM(Anchor),Base,anchor,False,gncdm_concept,{},fixed_or_not_applicable,0.8030996956932875,,0.425510616018503,,0.7230529309237684,,0.7119549661291862,,
math1,random,2f297742f011b7e7,3,3,,,EWC,EWC (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.7566565614254307,0.8112364559673545,0.5027355887844267,0.43390043098739073,0.6871846619576185,0.7320977253580455,0.6748665141113653,0.6009036144578314,0.09779243171215057
math1,random,2f297742f011b7e7,3,3,,,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.7982495010769571,0.8424273496294613,0.4231707767724467,0.389973229962537,0.7232364003302449,0.7543386689132267,0.7417615338526063,0.6842789086184495,0.007410064805299044
math1,random,2f297742f011b7e7,3,3,,,C-LoRA,C-LoRA (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.7627704352218201,0.7941660876017881,0.5034786301838184,0.4590451575632645,0.6890193560223833,0.7211457455770851,0.672463768115942,0.6001449625513409,0.109598807990551
math1,random,2f297742f011b7e7,3,3,,,X-DER,X-DER (mem=5000),gncdm_baseline,False,gncdm_concept,"{""mem_size"": 5000}",fixed_from_existing_result,0.8114758047257639,0.8400998601461075,0.4249430466087031,0.3938309530685146,0.7300247683698743,0.7474304970513901,0.7504028496310745,0.6627671541057368,0.10931698232889175
math1,random,2f297742f011b7e7,3,3,,,Full-Replay,Full Replay Oracle,oracle,True,gncdm_concept,{},fixed_or_not_applicable,0.8147295808370278,0.8393576156630338,0.41623508309769064,0.39685796345348034,0.7248876249885332,0.7470935130581298,0.719115856514002,0.6508490346592231,0.06969312578439713
math1,random,2f297742f011b7e7,3,3,,,C-LoRA-GNCDM,C-LoRA-GNCDM (lambda=10),gncdm_baseline,False,gncdm_concept,"{""lambda"": 10.0}",fixed_from_existing_result,0.7022840414609021,0.6762094425593991,0.5438077133646522,0.4723727391543623,0.624529859645904,0.7130581297388374,0.6147764705882353,0.48843496545509163,0.19901077449321747
math1,random,2f297742f011b7e7,3,3,,,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.7865490922355978,0.7251426833427314,0.4682476738552512,0.4719353558732285,0.686175580221998,0.7110362257792755,0.6287574606619641,0.5143018974794675,0.9575483202934264
math1,random,2f297742f011b7e7,3,3,,,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8030996956932875,0.7351299526986179,0.4255106157991654,0.43055018710879167,0.7230529309237684,0.7566975568660489,0.7119549661291862,0.6035145524437122,0.0
math1,random,2f297742f011b7e7,3,3,,,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8030996956932875,0.6848035056575202,0.4255106157991654,0.4571641709092451,0.7230529309237684,0.7263689974726201,0.7119549661291862,0.598019801980198,0.0
