dataset,split,protocol,seed,train_seed,support_query_seed,support_frac,method,method_label,method_family,is_oracle,drift_space,selected_hparams,selection_source,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,TMD
math1,random,2f297742f011b7e7,13,13,,,G-NCDM(Anchor),Base,anchor,False,gncdm_concept,{},fixed_or_not_applicable,0.8038476492044447,,0.4200271615007646,,0.7282818090083478,,0.7352520557740436,,
math1,random,2f297742f011b7e7,13,13,,,EWC,EWC (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.7731519562550226,0.8194276204034608,0.49704108533005803,0.43053189913450746,0.6926887441519126,0.7440606571187869,0.6746309246309247,0.6408134310711752,0.09958194941282272
math1,random,2f297742f011b7e7,13,13,,,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.7953643853974699,0.8420159187005459,0.42383144766877223,0.38941121093505554,0.7195670122007155,0.7521482729570346,0.7348425709081446,0.6723100913343729,0.007441607769578695
math1,random,2f297742f011b7e7,13,13,,,C-LoRA,C-LoRA (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.7774152084387724,0.7951239600358657,0.49856853796793754,0.4665931128105463,0.6940647647004862,0.7228306655433867,0.6723646723646723,0.6035189202217401,0.10927324742078781
math1,random,2f297742f011b7e7,13,13,,,X-DER,X-DER (mem=5000),gncdm_baseline,False,gncdm_concept,"{""mem_size"": 5000}",fixed_from_existing_result,0.8093427840497439,0.840588081477126,0.4233324417382011,0.392520666894509,0.7254380332079625,0.749452401010952,0.7515151515151515,0.6492097192734135,0.10356251895427704
math1,random,2f297742f011b7e7,13,13,,,Full-Replay,Full Replay Oracle,oracle,True,gncdm_concept,{},fixed_or_not_applicable,0.805616235461249,0.8304814858591479,0.42519237736822124,0.4010364398637995,0.7180992569489038,0.7487784330244314,0.7183576207497021,0.6756580378507723,0.08501192182302475
math1,random,2f297742f011b7e7,13,13,,,C-LoRA-GNCDM,C-LoRA-GNCDM (lambda=10),gncdm_baseline,False,gncdm_concept,"{""lambda"": 10.0}",fixed_from_existing_result,0.6931304475414918,0.7267075387346096,0.5436390728290735,0.47082068947035394,0.6212274103293276,0.7051390058972199,0.5838121157141417,0.5,0.20296141505241394
math1,random,2f297742f011b7e7,13,13,,,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.7865490922355978,0.7251426833427314,0.4682476738552512,0.4719353558732285,0.686175580221998,0.7110362257792755,0.6287574606619641,0.5143018974794675,0.9575483202934264
math1,random,2f297742f011b7e7,13,13,,,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8038476323003945,0.7212896747274005,0.42002716162404047,0.45200456962011293,0.7282818090083478,0.686267902274642,0.7352520557740436,0.565967365967366,0.0
math1,random,2f297742f011b7e7,13,13,,,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8038476323003945,0.7073323290353293,0.42002716162404047,0.4661557144330204,0.7282818090083478,0.6719460825610784,0.7352520557740436,0.5385162360748993,0.0
