dataset,split,protocol,seed,train_seed,support_query_seed,support_frac,method,method_label,method_family,is_oracle,drift_space,selected_hparams,selection_source,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,TMD
math1,random,2f297742f011b7e7,11,11,,,G-NCDM(Anchor),Base,anchor,False,gncdm_concept,{},fixed_or_not_applicable,0.8015625427883771,,0.4305803088070476,,0.7146133382258508,,0.7043056743655546,,
math1,random,2f297742f011b7e7,11,11,,,EWC,EWC (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.7556228956570452,0.8079544818617809,0.5094146595514538,0.43491199942669095,0.680304559214751,0.7280539174389217,0.645509103855152,0.6168091168091168,0.09711489826440811
math1,random,2f297742f011b7e7,11,11,,,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.7964501494487082,0.8415824042573001,0.4236633216321025,0.38918101056539667,0.7200256857169067,0.7556866048862679,0.735803324099723,0.6637291280148423,0.007725033909082413
math1,random,2f297742f011b7e7,11,11,,,C-LoRA,C-LoRA (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.760395044273398,0.7865133970392532,0.5091280265240797,0.46775687738539556,0.6828731309054216,0.7152485256950295,0.6552308766330907,0.5869990224828935,0.10622754693031311
math1,random,2f297742f011b7e7,11,11,,,X-DER,X-DER (mem=5000),gncdm_baseline,False,gncdm_concept,"{""mem_size"": 5000}",fixed_from_existing_result,0.8060395635915156,0.8430110570650557,0.41967710697245736,0.39076569017249524,0.7229611962205302,0.7511373209772536,0.7223243839646929,0.6586549572452045,0.06286747008562088
math1,random,2f297742f011b7e7,11,11,,,Full-Replay,Full Replay Oracle,oracle,True,gncdm_concept,{},fixed_or_not_applicable,0.8061312511600405,0.8355416847663653,0.42669232034600413,0.39903353525272844,0.719750481607192,0.7523167649536647,0.7086313781592751,0.6637694419030192,0.05541849508881569
math1,random,2f297742f011b7e7,11,11,,,C-LoRA-GNCDM,C-LoRA-GNCDM (lambda=10),gncdm_baseline,False,gncdm_concept,"{""lambda"": 10.0}",fixed_from_existing_result,0.6748511682896244,0.7156394319216698,0.5281303385493767,0.4659990023199264,0.6315934317952482,0.7000842459983151,0.6081186572989852,0.49229891614375354,0.20918886363506317
math1,random,2f297742f011b7e7,11,11,,,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.7865490922355978,0.7251426833427314,0.4682476738552512,0.4719353558732285,0.686175580221998,0.7110362257792755,0.6287574606619641,0.5143018974794675,0.9575483202934264
math1,random,2f297742f011b7e7,11,11,,,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8015625596924273,0.7070371502429311,0.43058030697268895,0.45075560853745733,0.7146133382258508,0.7561920808761584,0.7043056743655546,0.5750367107195301,0.0
math1,random,2f297742f011b7e7,11,11,,,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8015625596924273,0.7134056091624501,0.43058030697268895,0.4586234621571526,0.7146133382258508,0.7164279696714406,0.7043056743655546,0.5659014702089245,0.0
