dataset,split,protocol,seed,train_seed,support_query_seed,support_frac,method,method_label,method_family,is_oracle,drift_space,selected_hparams,selection_source,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,TMD
a0910,random,ec6331b45abd69ac,42,42,,,G-NCDM(Anchor),Base,anchor,False,gncdm_concept,{},fixed_or_not_applicable,0.7567435932448103,,0.42784625838366863,,0.7330109983529036,,0.8101839610168852,,
a0910,random,ec6331b45abd69ac,42,42,,,EWC,EWC (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.7002416816418315,0.6739027901546137,0.5203106069838319,0.5287733019522398,0.6746187768981456,0.6537776193870278,0.7538980871242565,0.7307248117522058,0.08915533125400543
a0910,random,ec6331b45abd69ac,42,42,,,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.7090735168873392,0.7014772022560293,0.4541391145040816,0.46017112765055007,0.6949418203071037,0.6851983844143502,0.7794402934905788,0.7700451232211037,0.04756294563412666
a0910,random,ec6331b45abd69ac,42,42,,,C-LoRA,C-LoRA (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.6977129736348222,0.6687106713358084,0.5199244202026695,0.5322011334397423,0.674379682269805,0.6490852934188643,0.7551293577065228,0.7234600262123198,0.13299664855003357
a0910,random,ec6331b45abd69ac,42,42,,,X-DER,X-DER (mem=5000),gncdm_baseline,False,gncdm_concept,"{""mem_size"": 5000}",fixed_from_existing_result,0.7458376135389203,0.707530040289332,0.43008070971529905,0.449611388086447,0.72822910578609,0.6990971727251128,0.8109895794841475,0.7826683826683827,0.04896984249353409
a0910,random,ec6331b45abd69ac,42,42,,,Full-Replay,Full Replay Oracle,oracle,True,gncdm_concept,{},fixed_or_not_applicable,0.761589979411846,0.7641089533430642,0.4272002089260131,0.43156220826868097,0.738536740874555,0.7337847469707769,0.8200138985406532,0.807507301151005,0.0678616389632225
a0910,random,ec6331b45abd69ac,42,42,,,C-LoRA-GNCDM,C-LoRA-GNCDM (lambda=10),gncdm_baseline,False,gncdm_concept,"{""lambda"": 10.0}",fixed_from_existing_result,0.7272245721825805,0.751603445092595,0.4561699362593519,0.4373152560832185,0.7032570001593964,0.722855785222143,0.7817165637457985,0.7903675083116183,0.1418345868587494
a0910,random,ec6331b45abd69ac,42,42,,,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.6028792068283719,0.6675220103733986,0.4915865469056293,0.4728266685014651,0.543976824655991,0.65,0.5920380102224462,0.7509739286784537,4.224229335784912
a0910,random,ec6331b45abd69ac,42,42,,,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.7567435932448103,0.7490086064749297,0.42784625838366863,0.4345075601197605,0.7330109983529036,0.7191732002851033,0.8101839610168852,0.7948628948281846,0.0
a0910,random,ec6331b45abd69ac,42,42,,,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.7567435932448103,0.74052638525413,0.42784625838366863,0.43946113181951474,0.7330109983529036,0.7194107864100736,0.8101839610168852,0.7912874436688169,0.0
