dataset,split,protocol,seed,train_seed,support_query_seed,support_frac,method,method_label,method_family,is_oracle,drift_space,selected_hparams,selection_source,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,TMD
a0910,random,ec6331b45abd69ac,1,1,,,G-NCDM(Anchor),Base,anchor,False,gncdm_concept,{},fixed_or_not_applicable,0.758197055523265,,0.42641298596863825,,0.7354816428457573,,0.8143147529977808,,
a0910,random,ec6331b45abd69ac,1,1,,,EWC,EWC (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.6970116928170247,0.6589830517940884,0.5221941416836865,0.5415316671172967,0.6728919823601296,0.6376811594202898,0.7526864442525157,0.7154585315794384,0.09149789065122604
a0910,random,ec6331b45abd69ac,1,1,,,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.7182078755401915,0.6739095502888599,0.44503083817154265,0.46679708952635196,0.7012645449232241,0.6699928724162509,0.7851506524771203,0.7624219618575216,0.024653064087033272
a0910,random,ec6331b45abd69ac,1,1,,,C-LoRA,C-LoRA (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.7001492612590514,0.658475255840943,0.5201531563090642,0.5437012450864018,0.6799851230009032,0.6361368496079829,0.7608402160101652,0.7137650686851696,0.13161087036132812
a0910,random,ec6331b45abd69ac,1,1,,,X-DER,X-DER (mem=5000),gncdm_baseline,False,gncdm_concept,"{""mem_size"": 5000}",fixed_from_existing_result,0.7406082878365097,0.718846085370302,0.4312441162959801,0.44587489679717607,0.728016577227565,0.7009978617248752,0.8110860980920397,0.7835769561478934,0.09076789766550064
a0910,random,ec6331b45abd69ac,1,1,,,Full-Replay,Full Replay Oracle,oracle,True,gncdm_concept,{},fixed_or_not_applicable,0.7588711474340857,0.7594788260005993,0.42837916844481855,0.4308184596481671,0.735003453589076,0.7260631979092421,0.8136802585128042,0.7982325662787646,0.05878108739852905
a0910,random,ec6331b45abd69ac,1,1,,,C-LoRA-GNCDM,C-LoRA-GNCDM (lambda=10),gncdm_baseline,False,gncdm_concept,"{""lambda"": 10.0}",fixed_from_existing_result,0.7378593500003937,0.7464507273271164,0.45055708005372036,0.4393084522286592,0.703575792997184,0.7208956996911381,0.7776227678571429,0.7898197432571454,0.0925966277718544
a0910,random,ec6331b45abd69ac,1,1,,,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.6028792068283719,0.6675220103733986,0.4915865469056293,0.4728266685014651,0.543976824655991,0.65,0.5920380102224462,0.7509739286784537,4.224229335784912
a0910,random,ec6331b45abd69ac,1,1,,,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.758197055523265,0.747038553808601,0.42641298596863825,0.43497729810483265,0.7354816428457573,0.7215490615348064,0.8143147529977808,0.7977741351048228,0.0
a0910,random,ec6331b45abd69ac,1,1,,,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.758197055523265,0.7363748159026985,0.42641298596863825,0.439664207150314,0.7354816428457573,0.7216678545972915,0.8143147529977808,0.798416931945281,0.0
