dataset,split,protocol,seed,train_seed,support_query_seed,support_frac,method,method_label,method_family,is_oracle,drift_space,selected_hparams,selection_source,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,TMD
junyi,random,5922b271f52e9acf,3,3,,,G-NCDM(Anchor),Base,anchor,False,gncdm_concept,{},fixed_or_not_applicable,0.8199502627417232,,0.38663067549505004,,0.7847395870543687,,0.8558993734755368,,
junyi,random,5922b271f52e9acf,3,3,,,EWC,EWC (lambda=1000),continual_learning_baseline,False,embedding,"{""lambda"": 1000}",fixed_from_existing_result,0.7529034999134008,0.7662219932128147,0.44934845737091084,0.43786556130531756,0.7143673644352361,0.7174116911534855,0.7893794120745969,0.7838871623236912,0.08744680881500244
junyi,random,5922b271f52e9acf,3,3,,,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.8000396286803736,0.7983147816590584,0.40047480151308656,0.4168763263784168,0.7645209687790241,0.7405439199749921,0.8354632587859425,0.8017673752089802,0.03442251309752464
junyi,random,5922b271f52e9acf,3,3,,,C-LoRA,C-LoRA (lambda=10.0),continual_learning_baseline,False,embedding,"{""lambda"": 10.0}",fixed_from_existing_result,0.7392650869231759,0.7892422019602208,0.43962474253960393,0.4251383171545781,0.7121526041294564,0.7331978743357299,0.7905380816220432,0.7929152007764163,0.19448137283325195
junyi,random,5922b271f52e9acf,3,3,,,X-DER,X-DER (mem=5000),gncdm_baseline,False,gncdm_concept,"{""mem_size"": 5000}",fixed_from_existing_result,0.81160771720816,0.7836389409404325,0.3936044099806721,0.4262892021819296,0.7777380867328714,0.730697092841513,0.8514113769881072,0.7911768270512665,0.05794292688369751
junyi,random,5922b271f52e9acf,3,3,,,Full-Replay,Full Replay Oracle,oracle,True,gncdm_concept,{},fixed_or_not_applicable,0.8208683127987704,0.8151323355082853,0.3860071265773644,0.40849178629574645,0.7863113524326641,0.7589871834948422,0.8571428571428571,0.8176873965476472,0.051184892654418945
junyi,random,5922b271f52e9acf,3,3,,,C-LoRA-GNCDM,C-LoRA-GNCDM (lambda=0.1),gncdm_baseline,False,gncdm_concept,"{""lambda"": 0.1}",fixed_from_existing_result,0.7941658378355473,0.8071064655579296,0.508426349147654,0.41202197334847784,0.6387082946345646,0.7485151609878087,0.6833239401340097,0.8135357515355197,0.1323075294494629
junyi,random,5922b271f52e9acf,3,3,,,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.7865490922355978,0.7251426833427314,0.4682476738552512,0.4719353558732285,0.686175580221998,0.7110362257792755,0.6287574606619641,0.5143018974794675,0.9575483202934264
junyi,random,5922b271f52e9acf,3,3,,,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8199502627417232,0.7951543649152488,0.38663067549505004,0.4178052008401816,0.7847395870543687,0.7453891841200375,0.8558993734755368,0.8098517567409829,0.0
junyi,random,5922b271f52e9acf,3,3,,,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8199502627417232,0.7906215432371442,0.38663067549505004,0.41997035829305307,0.7847395870543687,0.7378868396373867,0.8558993734755368,0.8052038564293181,0.0
