dataset,split,protocol,seed,train_seed,support_query_seed,support_frac,method,method_label,method_family,is_oracle,drift_space,selected_hparams,selection_source,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,TMD
junyi,random,5922b271f52e9acf,5,5,,,G-NCDM(Anchor),Base,anchor,False,gncdm_concept,{},fixed_or_not_applicable,0.8173564504331068,,0.38784048016086375,,0.7810245052511252,,0.8555675981339239,,
junyi,random,5922b271f52e9acf,5,5,,,EWC,EWC (lambda=1000),continual_learning_baseline,False,embedding,"{""lambda"": 1000}",fixed_from_existing_result,0.7492179340904952,0.7647563909531317,0.45295497991635325,0.4386758337569416,0.7119382724869615,0.7202250703344796,0.7883464566929134,0.7902015939990623,0.08623503893613815
junyi,random,5922b271f52e9acf,5,5,,,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.799363563639571,0.8024400280165658,0.40209790444587296,0.4144182766801349,0.760162892048296,0.7430447014692091,0.8314505196565748,0.8028304149676181,0.02251378260552883
junyi,random,5922b271f52e9acf,5,5,,,C-LoRA,C-LoRA (lambda=10.0),continual_learning_baseline,False,embedding,"{""lambda"": 10.0}",fixed_from_existing_result,0.7174679084063801,0.7809089425102363,0.45201763382998456,0.4296299588341578,0.6955776237765235,0.73210378243201,0.7791884748924703,0.7937921077959577,0.1992008239030838
junyi,random,5922b271f52e9acf,5,5,,,X-DER,X-DER (mem=5000),gncdm_baseline,False,gncdm_concept,"{""mem_size"": 5000}",fixed_from_existing_result,0.801761597702251,0.787087398438645,0.396200655602633,0.42406350333210924,0.7769522040437237,0.7356986558299469,0.8537841888347696,0.8012692443295334,0.06696492433547974
junyi,random,5922b271f52e9acf,5,5,,,Full-Replay,Full Replay Oracle,oracle,True,gncdm_concept,{},fixed_or_not_applicable,0.8167915969951679,0.81368936762981,0.38843737881269885,0.40940392616131005,0.7805958419661356,0.755861206627071,0.8564349492777337,0.8178213202705855,0.03760493919253349
junyi,random,5922b271f52e9acf,5,5,,,C-LoRA-GNCDM,C-LoRA-GNCDM (lambda=0.1),gncdm_baseline,False,gncdm_concept,"{""lambda"": 0.1}",fixed_from_existing_result,0.6770149095980738,0.80823865399489,0.576292809083828,0.4122272265124808,0.5269700650139315,0.751953735542357,0.5545313866648724,0.8155294664651865,0.1341886669397354
junyi,random,5922b271f52e9acf,5,5,,,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.7865490922355978,0.7251426833427314,0.4682476738552512,0.4719353558732285,0.686175580221998,0.7110362257792755,0.6287574606619641,0.5143018974794675,0.9575483202934264
junyi,random,5922b271f52e9acf,5,5,,,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8173564504331068,0.7975587203125838,0.38784048016086375,0.41751953068457254,0.7810245052511252,0.7478899656142545,0.8555675981339239,0.8122016532774479,0.0
junyi,random,5922b271f52e9acf,5,5,,,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8173564504331068,0.7772988630134914,0.38784048016086375,0.4257990050189424,0.7810245052511252,0.7386683338543295,0.8555675981339239,0.8103017926026775,0.0
