dataset,split,protocol,seed,train_seed,support_query_seed,support_frac,method,method_label,method_family,is_oracle,drift_space,selected_hparams,selection_source,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,TMD
junyi,random,5922b271f52e9acf,11,11,,,G-NCDM(Anchor),Base,anchor,False,gncdm_concept,{},fixed_or_not_applicable,0.8189129940435026,,0.38708041973352847,,0.7836679288418947,,0.8560289083301635,,
junyi,random,5922b271f52e9acf,11,11,,,EWC,EWC (lambda=1000),continual_learning_baseline,False,embedding,"{""lambda"": 1000}",fixed_from_existing_result,0.7547933580508552,0.7559640290658833,0.4328667437220557,0.4442788848772928,0.73765806958634,0.7086589559237262,0.815049864007253,0.7775656324582338,0.09049024432897568
junyi,random,5922b271f52e9acf,11,11,,,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.7899967577654106,0.7975419270620104,0.40525055120573283,0.4165701080079454,0.7612345502607701,0.7450765864332604,0.834110989774645,0.8070050881552479,0.05842476710677147
junyi,random,5922b271f52e9acf,11,11,,,C-LoRA,C-LoRA (lambda=10.0),continual_learning_baseline,False,embedding,"{""lambda"": 10.0}",fixed_from_existing_result,0.752139184991903,0.7808063055005198,0.424795757040402,0.4283976585300093,0.7396584982496249,0.7303844951547358,0.8179274507844508,0.7920935277811257,0.1990131437778473
junyi,random,5922b271f52e9acf,11,11,,,X-DER,X-DER (mem=5000),gncdm_baseline,False,gncdm_concept,"{""mem_size"": 5000}",fixed_from_existing_result,0.8047058595999093,0.7899778715024275,0.39658355903925624,0.42328000922429865,0.7778809744945345,0.7353860581431697,0.8532313647736393,0.7991458061454503,0.07306139171123505
junyi,random,5922b271f52e9acf,11,11,,,Full-Replay,Full Replay Oracle,oracle,True,gncdm_concept,{},fixed_or_not_applicable,0.821287549006154,0.815118514975981,0.38566682042649686,0.4082480466442728,0.7879545616917911,0.7533604251328541,0.8577181208053691,0.8111536620392532,0.04540301859378815
junyi,random,5922b271f52e9acf,11,11,,,C-LoRA-GNCDM,C-LoRA-GNCDM (lambda=0.1),gncdm_baseline,False,gncdm_concept,"{""lambda"": 0.1}",fixed_from_existing_result,0.7839591675538056,0.8099363368913816,0.4720686497315674,0.4103817467597089,0.6928627563049224,0.7527352297592997,0.7553633414897855,0.8115320467000239,0.14979051053524017
junyi,random,5922b271f52e9acf,11,11,,,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.7865490922355978,0.7251426833427314,0.4682476738552512,0.4719353558732285,0.686175580221998,0.7110362257792755,0.6287574606619641,0.5143018974794675,0.9575483202934264
junyi,random,5922b271f52e9acf,11,11,,,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8189129940435026,0.7936379656802283,0.38708041973352847,0.4178448216723984,0.7836679288418947,0.7475773679274773,0.8560289083301635,0.8123620309050773,0.0
junyi,random,5922b271f52e9acf,11,11,,,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8189129940435026,0.7927511568828598,0.38708041973352847,0.4193832716255442,0.7836679288418947,0.7446076899030947,0.8560289083301635,0.8132144490169182,0.0
