dataset,split,protocol,seed,train_seed,support_query_seed,support_frac,method,method_label,method_family,is_oracle,drift_space,selected_hparams,selection_source,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,TMD
junyi,random,5922b271f52e9acf,13,13,,,G-NCDM(Anchor),Base,anchor,False,gncdm_concept,{},fixed_or_not_applicable,0.8192450890370341,,0.3867057827000014,,0.7850968064585269,,0.8558558558558559,,
junyi,random,5922b271f52e9acf,13,13,,,EWC,EWC (lambda=1000),continual_learning_baseline,False,embedding,"{""lambda"": 1000}",fixed_from_existing_result,0.7254732590789343,0.7648505270316573,0.4652753938979609,0.4402296885671499,0.6927913124240909,0.7124101281650516,0.7722216336476322,0.7793235787958743,0.08856645226478577
junyi,random,5922b271f52e9acf,13,13,,,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.7959092041274927,0.8011101798911777,0.40003705047604227,0.4164686043073761,0.7660927341573194,0.7419506095654892,0.8395884370406663,0.8065612185120093,0.03537953644990921
junyi,random,5922b271f52e9acf,13,13,,,C-LoRA,C-LoRA (lambda=10.0),continual_learning_baseline,False,embedding,"{""lambda"": 10.0}",fixed_from_existing_result,0.7096564389276088,0.7838544890914277,0.4545961455454602,0.42710850538669937,0.6947917410873758,0.7383557361675523,0.7796347879913339,0.7991360691144709,0.19328223168849945
junyi,random,5922b271f52e9acf,13,13,,,X-DER,X-DER (mem=5000),gncdm_baseline,False,gncdm_concept,"{""mem_size"": 5000}",fixed_from_existing_result,0.8109742496111659,0.7817606523708471,0.3933532499344236,0.4276306131277893,0.7812388368936201,0.7288215067208502,0.855566037735849,0.7972894029676364,0.056846506893634796
junyi,random,5922b271f52e9acf,13,13,,,Full-Replay,Full Replay Oracle,oracle,True,gncdm_concept,{},fixed_or_not_applicable,0.8174641266205938,0.8128719744116756,0.38713973892605696,0.40903329422861545,0.7873830106451383,0.7533604251328541,0.8585551330798479,0.8120085775553967,0.04635569080710411
junyi,random,5922b271f52e9acf,13,13,,,C-LoRA-GNCDM,C-LoRA-GNCDM (lambda=0.1),gncdm_baseline,False,gncdm_concept,"{""lambda"": 0.1}",fixed_from_existing_result,0.7555847737174018,0.8094858396912128,0.5379772475282152,0.4113872351389558,0.5730513681503179,0.7510159424820256,0.6062203479177649,0.8079566003616636,0.14303064346313477
junyi,random,5922b271f52e9acf,13,13,,,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.7865490922355978,0.7251426833427314,0.4682476738552512,0.4719353558732285,0.686175580221998,0.7110362257792755,0.6287574606619641,0.5143018974794675,0.9575483202934264
junyi,random,5922b271f52e9acf,13,13,,,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8192450890370341,0.7948072870190781,0.3867057827000014,0.41789525205623407,0.7850968064585269,0.7446076899030947,0.8558558558558559,0.8103528319405757,0.0
junyi,random,5922b271f52e9acf,13,13,,,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8192450890370341,0.7812430864742883,0.3867057827000014,0.42460467698977716,0.7850968064585269,0.7353860581431697,0.8558558558558559,0.8065806009368217,0.0
