dataset,split,protocol,seed,train_seed,support_query_seed,support_frac,method,method_label,method_family,is_oracle,drift_space,selected_hparams,selection_source,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,TMD
junyi,random,3b3caf91efab385f,84,84,,,G-NCDM(Anchor),Base,anchor,False,gncdm_concept,{},fixed_or_not_applicable,0.8170354667450452,,0.38802818805976375,,0.7848110309352004,,0.8549272709758212,,
junyi,random,3b3caf91efab385f,84,84,,,EWC,EWC (lambda=1000),continual_learning_baseline,False,embedding,"{""lambda"": 1000}",fixed_from_existing_result,0.7316945061123266,0.7637162524766133,0.4760612697646079,0.44179528214228536,0.6700007144388083,0.7138168177555486,0.7445667201238733,0.7739227065069761,0.08902157098054886
junyi,random,3b3caf91efab385f,84,84,,,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.8037011733883493,0.7973213722276142,0.3981488732627389,0.4165723154127513,0.7691648210330785,0.7453891841200375,0.8389412292507851,0.8058634250983197,0.02231973595917225
junyi,random,3b3caf91efab385f,84,84,,,C-LoRA,C-LoRA (lambda=10.0),continual_learning_baseline,False,embedding,"{""lambda"": 10.0}",fixed_from_existing_result,0.7267228374775712,0.7814542537773079,0.4462696168668757,0.42907485758345515,0.7019361291705365,0.7344482650828383,0.7832952420527738,0.7941354658911911,0.19436030089855194
junyi,random,3b3caf91efab385f,84,84,,,X-DER,X-DER (mem=5000),gncdm_baseline,False,gncdm_concept,"{""mem_size"": 5000}",fixed_from_existing_result,0.8120452587369722,0.7809710566761777,0.39271703923229934,0.4278491888448304,0.7775951989712081,0.7263207252266333,0.8545802774793292,0.7929525836585077,0.05179149657487869
junyi,random,3b3caf91efab385f,84,84,,,Full-Replay,Full Replay Oracle,oracle,True,gncdm_concept,{},fixed_or_not_applicable,0.8172843870883182,0.8144599274969659,0.38857779054594915,0.40824325675200696,0.7843823676502107,0.7530478274460769,0.8570752036370525,0.8131062219067897,0.04291968047618866
junyi,random,3b3caf91efab385f,84,84,,,C-LoRA-GNCDM,C-LoRA-GNCDM (lambda=0.1),gncdm_baseline,False,gncdm_concept,"{""lambda"": 0.1}",fixed_from_existing_result,0.7933382426743607,0.8088845683065466,0.4367707258904846,0.4115654352537826,0.740730156462099,0.7499218505783057,0.8072244355909695,0.8124267291910903,0.153811514377594
junyi,random,3b3caf91efab385f,84,84,,,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.7624880479555075,0.7413804990724597,0.4371848991448296,0.480189586659818,0.7140815889119096,0.6256642700844014,0.7859664135201626,0.7697336794538987,1.4228298664093018
junyi,random,3b3caf91efab385f,84,84,,,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8170354667450452,0.796781432714608,0.38802818805976375,0.4176093172742571,0.7848110309352004,0.7503907471084714,0.8549272709758212,0.8129757582855135,0.0
junyi,random,3b3caf91efab385f,84,84,,,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8170354667450452,0.7872472993897582,0.38802818805976375,0.4228310650955839,0.7848110309352004,0.7371053454204439,0.8549272709758212,0.8075955159002517,0.0
