dataset,split,protocol,seed,train_seed,support_query_seed,support_frac,method,method_label,method_family,is_oracle,drift_space,selected_hparams,selection_source,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,TMD
a0910,user,6724fbe7bf2c028a,3,3,7,0.5,G-NCDM(Anchor),Base,anchor,False,gncdm_concept,{},fixed_or_not_applicable,0.6658242943058049,,0.4535126195719025,,0.7014509824918349,,0.79215744744297,,
a0910,user,6724fbe7bf2c028a,3,3,7,0.5,EWC,EWC (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.7247643049096282,0.6789419882736718,0.48713250507474726,0.5153113121415321,0.6989880601809713,0.6520862968231389,0.7773641691747188,0.7282659013054347,0.08529751002788544
a0910,user,6724fbe7bf2c028a,3,3,7,0.5,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.6922953901849631,0.6733081558219625,0.49973052196852713,0.5134138179428988,0.6752155057022006,0.6498340445708867,0.7605211212001579,0.7249022164276402,0.1171259805560112
a0910,user,6724fbe7bf2c028a,3,3,7,0.5,C-LoRA,C-LoRA (lambda=10.0),continual_learning_baseline,False,embedding,"{""lambda"": 10.0}",fixed_from_existing_result,0.6911841182100821,0.6872438194868811,0.46011659220458295,0.4740622135331,0.6892434545162499,0.6697486960644855,0.7791644471501408,0.7531017369727047,0.14641883969306946
a0910,user,6724fbe7bf2c028a,3,3,7,0.5,X-DER,X-DER (mem=5000),gncdm_baseline,False,gncdm_concept,"{""mem_size"": 5000}",fixed_from_user_specification,0.6706652718986685,0.6791953535332649,0.45526405775244533,0.46593434177806525,0.694865342399743,0.6715267899478425,0.7900379471686991,0.7676310272536687,0.033888835459947586
a0910,user,6724fbe7bf2c028a,3,3,7,0.5,Full-Replay,Full Replay Oracle,oracle,True,gncdm_concept,{},fixed_or_not_applicable,0.6545517854098406,0.6952604220609947,0.4605584363212448,0.46155626070872285,0.6843176098945227,0.6792318634423897,0.7756468797564688,0.7681233933161954,0.03007785603404045
a0910,user,6724fbe7bf2c028a,3,3,7,0.5,C-LoRA-GNCDM,C-LoRA-GNCDM (lambda=10),gncdm_baseline,False,gncdm_concept,"{""lambda"": 10.0}",fixed_from_existing_result,0.6419425315500662,0.6745214734086192,0.4997262823931491,0.4713205744494454,0.6322214488408202,0.6469890943575154,0.7159809799462477,0.7178321015728634,0.03641679510474205
a0910,user,6724fbe7bf2c028a,3,3,7,0.5,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.6175679079884121,0.6479567083998348,0.5038264506443288,0.4888866412348883,0.5133632093299498,0.6338922155688623,0.5261553020345934,0.713146288824247,4.12156343460083
a0910,user,6724fbe7bf2c028a,3,3,7,0.5,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.6658242943058049,0.7088071952952482,0.4535126195719025,0.4529164559288667,0.7014509824918349,0.683854907539118,0.79215744744297,0.781840490797546,0.0
a0910,user,6724fbe7bf2c028a,3,3,7,0.5,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.6658242943058049,0.7097032394778445,0.4535126195719025,0.4508923876917034,0.7014509824918349,0.6936936936936937,0.79215744744297,0.7867986798679868,0.0
