Method,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,RD
X-DER (mem=5000),0.6706652718986685,0.6791953535332649,0.45526405775244533,0.46593434177806525,0.694865342399743,0.6715267899478425,0.7900379471686991,0.7676310272536687,0.033888835459947586
