dataset,split,protocol,seed,train_seed,support_query_seed,support_frac,method,method_label,method_family,is_oracle,drift_space,selected_hparams,selection_source,AUC_old,AUC_new,RMSE_old,RMSE_new,ACC_old,ACC_new,F1_old,F1_new,TMD
math1,random,merged_10seed,1,1,,,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.7975760775233267,0.8424634862892744,0.4256095179749156,0.3908087652498389,0.7134207870837538,0.7521482729570346,0.7294769657083477,0.6695124691080656,0.0104842260479927
math1,random,merged_10seed,1,1,,,C-LoRA,C-LoRA (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.7685760129498548,0.7996716582937524,0.500392780437854,0.4531253446209397,0.6933308870745803,0.732603201347936,0.6715787405442578,0.5999495840685657,0.1125734597444534
math1,random,merged_10seed,1,1,,,X-DER,X-DER (mem=5000),gncdm_baseline,False,gncdm_concept,"{""mem_size"": 5000}",fixed_from_existing_result,0.8072228640126631,0.8437750086389202,0.4295099817668775,0.3882826851530727,0.7249793596917714,0.7501263689974726,0.7546644844517185,0.6808693780933935,0.0796668604016304
math1,random,merged_10seed,1,1,,,Full-Replay,Full Replay Oracle,oracle,True,gncdm_concept,{},fixed_or_not_applicable,0.803648215219663,0.8402663020879209,0.422424172979896,0.3927718848468639,0.7247041555820567,0.750463352990733,0.7355714159837872,0.6818474758324382,0.094994455575943
math1,random,merged_10seed,1,1,,,C-LoRA-GNCDM,C-LoRA-GNCDM (lambda=10),gncdm_baseline,False,gncdm_concept,"{""lambda"": 10.0}",fixed_from_existing_result,0.6614259377775433,0.7676794216528356,0.5566742437086687,0.4676833863133531,0.6249885331620952,0.7118786857624263,0.6191540898080865,0.5128205128205128,0.2121761441230774
math1,random,merged_10seed,1,1,,,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.7865490922355978,0.7251426833427314,0.4682476738552512,0.4719353558732285,0.686175580221998,0.7110362257792755,0.6287574606619641,0.5143018974794675,0.9575483202934264
math1,random,merged_10seed,1,1,,,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.7988904857581686,0.7619330026327061,0.4281393368619474,0.4242316426928816,0.7289239519310156,0.754675652906487,0.7440006930607295,0.6100696304231388,0.0
math1,random,merged_10seed,1,1,,,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.7988904857581686,0.597886745700553,0.4281393368619474,0.4808065928374606,0.7289239519310156,0.680033698399326,0.7440006930607295,0.5427401878160366,0.0
math1,random,merged_10seed,7,7,,,G-NCDM(Anchor),Base,anchor,False,gncdm_concept,{},fixed_or_not_applicable,0.8099650052351844,,0.4197403529408878,,0.722502522704339,,0.7134602633323861,,
math1,random,merged_10seed,7,7,,,EWC,EWC (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.7622526472587885,0.8084437069889053,0.5067673625527884,0.4283303820104079,0.6818640491698009,0.7295703454085931,0.6377689575934824,0.6280417149478563,0.0920748859643936
math1,random,merged_10seed,7,7,,,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.7894755383179319,0.8417586959484029,0.43406780012003,0.3911867148888702,0.7056233373085038,0.7556866048862679,0.700625058307678,0.6547619047619048,0.0386807583272457
math1,random,merged_10seed,7,7,,,C-LoRA,C-LoRA (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.7661331917450084,0.7906854246044981,0.5084228978936965,0.4536587914258592,0.6790202733694156,0.720977253580455,0.6239656098871574,0.6152416356877324,0.104532703757286
math1,random,merged_10seed,7,7,,,X-DER,X-DER (mem=5000),gncdm_baseline,False,gncdm_concept,"{""mem_size"": 5000}",fixed_from_existing_result,0.8098842207790671,0.8452621953071027,0.4189444723759361,0.3898533640475957,0.7241537473626273,0.7506318449873631,0.7286835694306596,0.6672661870503597,0.0609672032296657
math1,random,merged_10seed,7,7,,,Full-Replay,Full Replay Oracle,oracle,True,gncdm_concept,{},fixed_or_not_applicable,0.8117191385290298,0.8387276081320534,0.4199030260124843,0.3946532457520328,0.724428951472342,0.7538331929233362,0.716870876531574,0.6719065798338199,0.0580758042633533
math1,random,merged_10seed,7,7,,,C-LoRA-GNCDM,C-LoRA-GNCDM (lambda=10),gncdm_baseline,False,gncdm_concept,"{""lambda"": 10.0}",fixed_from_existing_result,0.6401275275358526,0.6726434568931056,0.5632105980553458,0.467920455582563,0.6101275112375012,0.7132266217354676,0.6199248792702557,0.5109195402298851,0.220345064997673
math1,random,merged_10seed,7,7,,,ICD,ICD,external_baseline,False,icd_trait,{},fixed_protocol_external_icd,0.7865490922355978,0.7251426833427314,0.4682476738552512,0.4719353558732285,0.686175580221998,0.7110362257792755,0.6287574606619641,0.5143018974794675,0.9575483202934264
math1,random,merged_10seed,7,7,,,CLEAN-Full,Ours (Dynamic DNA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8099650052351844,0.6595545203071717,0.419740353260115,0.4724159428721466,0.722502522704339,0.7054759898904802,0.7134602633323861,0.563,0.0
math1,random,merged_10seed,7,7,,,CLEAN-LoRA,Ours (LoRA),gncdm_strategy,False,gncdm_concept,{},fixed_or_not_applicable,0.8099650052351844,0.6368610116307346,0.419740353260115,0.4863080516915335,0.722502522704339,0.6834035383319292,0.7134602633323861,0.538442643085237,0.0
math1,random,merged_10seed,21,21,,,G-NCDM(Anchor),Base,anchor,False,gncdm_concept,{},fixed_or_not_applicable,0.8056443807049056,,0.4265781434408071,,0.7174571140262361,,0.7095435684647303,,
math1,random,merged_10seed,21,21,,,EWC,EWC (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.768818045141252,0.8155977618358226,0.4961997912021259,0.4330097887125783,0.6921383359324833,0.7327716933445662,0.6734773302198871,0.6287453183520599,0.0985580682754516
math1,random,merged_10seed,21,21,,,DER++,DER++ (mem=5000),continual_learning_baseline,False,embedding,"{""mem_size"": 5000}",fixed_from_existing_result,0.7983610509045188,0.8443022525435565,0.4230816372375344,0.3886351983346958,0.7201174204201449,0.75787700084246,0.7387171362507493,0.6790261335715881,0.0076905041933059
math1,random,merged_10seed,21,21,,,C-LoRA,C-LoRA (lambda=10000),continual_learning_baseline,False,embedding,"{""lambda"": 10000}",fixed_from_existing_result,0.7720324686235471,0.7942369807017688,0.4980005103789197,0.4608967228372685,0.6911292541968627,0.7219882055602359,0.6721199727334697,0.6031746031746031,0.1101106703281402
